question_id,question,options,answer,answer_index,cot_content,category,src,academic_background_prefix
12196,"A liquid is compressed isothermally inside a chamber. Obtain an expression for the total amount of work required if the compression process isquasistaticand is given by the equation In (V / V_0) = - A(p - p_0) where A, V_0 and p_0 are constants.","['W = (AV_0) (1 / p_2 - 1 / p_1)' 'W = (A / V_0) (p_1 - p_2)'
 'W = (A / V_0) ln(p_2 / p_1)' 'W= (AV / 2) (p_2^2 - p_1^2)'
 'W = -A ln(V / V_0) (p_2 - p_1)' 'W= - (AV / 2) (p_1^2 - p_2^2)'
 'W = A(V_0 / V) (p_2 - p_1)' 'W= - (AV / 2) (p_2^2 - p_1^2)'
 'W = A(V_0 + V) (p_2 - p_1)']",H,7,,engineering,stemez-Thermodynamics,I'm an aerospace engineering PhD from Stanford who's dedicated my career to advancing sustainable flight technologies.
11573,"Determine those values of s for which the improper integral G(s) = ^\infty\int0e^-st dt converges, and find the Laplace transform of f(t) = 1.","['G(s) diverges for all values of s' 'G(s) converges for all values of s'
 'G(s) converges to (1 / s) for Re{s) > 0 and diverges otherwise. The required Laplace transform is L{1} = (1 / s), for Re{s) > 0'
 'G(s) converges for Re{s} = 0 and the required Laplace transform is L{1} = (2 / s^2)'
 'G(s) converges to (1 / s) for Re{s) < 0 and diverges otherwise'
 'G(s) converges to (2 / s) for Re{s} > 2 and diverges otherwise'
 'The required Laplace transform is L{1} = (1 / s^2), for Re{s} > 1'
 'G(s) converges to (s / 2) for Re{s} > 1 and diverges otherwise'
 'G(s) converges for s = 0 only'
 'The required Laplace transform is L{1} = (s), for Re{s) > 0']",C,2,,engineering,stemez-ElectronicCommunications,I'm a mechanical engineering PhD from Stanford who has dedicated my career to innovating sustainable solutions for modern transportation.
11637,"A liquid at 90°F is flowing at a rate of 40 gal/min through a horizontalpipe line of constant diameter 1.61 in. The pipe length is 50 ft. The system con-tains two 90° standard elbows, two valves and a tee joint across the flow. The density and viscosity of the fluid flowing at 90°F are 53lb_m/ft and 0.5 cp respectively. Calculate the pressure loss in the sys-tem with gate valves and then with globe valves. As-sume the valves are fully opened.","['Pressure loss: - 2.75lb_f/in^2 (gate valve), - 5.00lb_f/in^2 (globe valve)'
 'Pressure loss: - 2.54lb_f/in^2 (gate valve), - 5.52lb_f/in^2 (globe valve)'
 'Pressure loss: - 2.00lb_f/in^2 (gate valve), - 3.50lb_f/in^2 (globe valve)'
 'Pressure loss: - 4.54lb_f/in^2 (gate valve), - 7.52lb_f/in^2 (globe valve)'
 'Pressure loss: - 1.00lb_f/in^2 (gate valve), - 6.00lb_f/in^2 (globe valve)'
 'Pressure loss: - 3.24lb_f/in^2 (gate valve), - 6.24lb_f/in^2 (globe valve)'
 'Pressure loss: - 3.00lb_f/in^2 (gate valve), - 4.00lb_f/in^2 (globe valve)'
 'Pressure loss: - 2.54lb_f/in^2 (gate valve), - 4.52lb_f/in^2 (globe valve)'
 'Pressure loss: - 3.54lb_f/in^2 (gate valve), - 6.52lb_f/in^2 (globe valve)'
 'Pressure loss: - 1.54lb_f/in^2 (gate valve), - 4.52lb_f/in^2 (globe valve)']",B,1,,engineering,stemez-TransportPhenomena,I'm an aerospace engineer with a PhD from Stanford who's dedicated my career to advancing sustainable aviation technologies.
12071,"A coil that has a resistance of 0.05 ohms is connected to a cellthat develops anemfof 1.5 volts. Find the current flowingif the internal resistance of the cell is (a) 0.1ohm,and (b) 0.01 ohm.","['(a) 7.5 amp, (b) 50 amp' '(a) 14 amp, (b) 28 amp'
 '(a) 12 amp, (b) 24 amp' '(a) 20 amp, (b) 5 amp' '(a) 5 amp, (b) 20 amp'
 '(a) 30 amp, (b) 15 amp' '(a) 15 amp, (b) 30 amp'
 '(a) 25 amp, (b) 10 amp' '(a) 8 amp, (b) 40 amp' '(a) 10 amp, (b) 25 amp']",J,9,,engineering,stemez-ElectricalMachines,I'm an aerospace engineer with a PhD from Stanford who has dedicated over a decade to advancing propulsion technologies.
11889,A D-flip-flop is said to be transparent when,"['the output is independent of the clock'
 'the output is constantly changing'
 'the output is triggered by a rising edge clock' 'the output is LOW'
 'the output follow input'
 'the output is both HIGH and LOW at the same time'
 'the output is the inverse of the input' 'the output is HIGH'
 'the output follows clock' 'the output is independent of the input']",E,4,,engineering,ori_mmlu-electrical_engineering,I'm a mechanical engineering PhD from Stanford with a decade of experience in renewable energy systems and sustainable design.
11308,"(i)Whatis the circular-milarea of a wire (a) 0.1 in., (b)0.2 in., (c) 0.325 in. in diameter ? (ii) The resistance of a length of copper wire is 3.60 ohms at 20°C.What is its resistance at 80°C ?","['(i) (a) 12,500 cir mils, (b) 50,000 cir mils, (c) 126,562 cir mils (ii) 5.60 ohms'
 '(i) (a) 7,500 cir mils, (b) 30,000 cir mils, (c) 75,625 cir mils (ii) 4.60 ohms'
 '(i) (a) 15,000 cir mils, (b) 60,000 cir mils, (c) 158,438 cir mils (ii) 6.45 ohms'
 '(i) (a) 10,000 cir mils, (b) 40,000 cir mils, (c) 105,625 cir mils (ii) 4.45 ohms'
 '(i) (a) 25,000 cir mils, (b) 100,000 cir mils, (c) 253,125 cir mils (ii) 6.60 ohms'
 '(i) (a) 8,000 cir mils, (b) 32,000 cir mils, (c) 82,450 cir mils (ii) 7.60 ohms'
 '(i) (a) 14,000 cir mils, (b) 56,000 cir mils, (c) 140,500 cir mils (ii) 4.75 ohms'
 '(i) (a) 5,000 cir mils, (b) 20,000 cir mils, (c) 52,812 cir mils (ii) 3.45 ohms'
 '(i) (a) 18,000 cir mils, (b) 72,000 cir mils, (c) 183,112 cir mils (ii) 5.20 ohms'
 '(i) (a) 20,000 cir mils, (b) 80,000 cir mils, (c) 210,000 cir mils (ii) 5.45 ohms']",D,3,,engineering,stemez-ElectricalMachines,I'm a mechanical engineering professor from Stanford with over a decade of research focused on sustainable energy solutions.
12181,Calculate the saturation concentration of oxygen in water exposedto dry air at 1 atm. and 25°C. Given the Henry's constantfor dissolved oxygen in water at 25°C = 4.12 × 10^9 [(Pa) / (mole of O_2/total mole of solution)],"['13.5 [(mg of O_2) / (liter of solution)]'
 '6.45 [(mg of O_2) / (liter of solution)]'
 '8.0 [(mg of O_2) / (liter of solution)]'
 '8.5 [(mg of O_2) / (liter of solution)]'
 '11.3 [(mg of O_2) / (liter of solution)]'
 '5.8 [(mg of O_2) / (liter of solution)]'
 '9.1792 [(mg of O_2) / (liter of solution)]'
 '12.7 [(mg of O_2) / (liter of solution)]'
 '7.6 [(mg of O_2) / (liter of solution)]'
 '10.2 [(mg of O_2) / (liter of solution)]']",G,6,,engineering,stemez-TransportPhenomena,I'm a mechanical engineer with a PhD from Stanford who has dedicated over a decade to advancing renewable energy technologies.
11781,"If E = 5 volts/meter is the amplitude of an incident plane wave which is reflected at normal incidence from a boundary surface and E_1 is the amplitude of the reflected wave, find: (a) Under what conditions is there a pure standing wave? (b) The standing wave ratio when E_1 = 1/10 volt/meter. (c) The value ofE_maxandE_minwhen E_1 = 3/5 volt/meter.","['(a) E_1 = - 3 volt/meter, (b) VSWR = 1.5, (c) E_max = 6.5 volts, E_min = 3.5 volts'
 '(a) E_1 = - 2 volt/meter, (b) VSWR = 1.25, (c) E_max = 6 volts, E_min = 4 volts'
 '(a) E_1 = - 5 volt/meter, (b) VSWR = 1.04, (c) E_max= 5.6 volts, E_min = 4.4 volts'
 '(a) E_1 = - 6 volt/meter, (b) VSWR = 0.8, (c) E_max= 5.5 volts, E_min = 4.5 volts'
 '(a) E_1 = 5 volt/meter, (b) VSWR = 1.1, (c) E_max = 8 volts, E_min = 2 volts'
 '(a) E_1 = - 4 volt/meter, (b) VSWR = 1.2, (c) E_max= 5.8 volts, E_min = 4.2 volts'
 '(a) E_1 = 5 volt/meter, (b) VSWR = 0.9, (c) E_max= 5.3 volts, E_min = 4.6 volts'
 '(a) E_1 = 0 volt/meter, (b) VSWR = 1, (c) E_max = 5 volts, E_min = 5 volts'
 '(a) E_1 = - 1 volt/meter, (b) VSWR = 2, (c) E_max = 7 volts, E_min = 3 volts'
 '(a) E_1 = 4 volt/meter, (b) VSWR = 0.75, (c) E_max = 4.5 volts, E_min = 5.5 volts']",C,2,,engineering,stemez-Electromagnetics,I'm a mechanical engineering PhD from Stanford who's dedicated the last decade to advancing sustainable energy solutions.
12214,"Consider a lap-wound armature 4 feet in diameter, having 12 poles. The winding consists of 240 coils of 4 turns each and the length of the pole face is 10 inches. Sixty percent of the conductors lie under the pole face where the flux density is 60,000 lines per square inch, and 15 percent lie in the pole fringe where the average density is 35,000 lines per square inch. What horsepower is the motor developing if the current flowing into the armature is 480 amperes and the machine is rotating at 200r.p.m. ?",['175' '180' '240' '250' '220' '200' '230' '196.5' '205.7' '213.4'],J,9,,engineering,stemez-ElectricalMachines,I'm an aerospace engineering PhD from Stanford who's dedicated my career to pioneering advancements in sustainable flight technologies.
11744,"Superheated steam enters an adiabatic turbine at 400 lbf/in^2, 600°F and leaves at a pressure of 50 lbf/in^2 and a quality of 99.5%. If the temperature of the surroundings (T_0) is 60°F, calculate the turbine efficiency, effectiveness, and loss of available energy.","['Turbine efficiency: 69%, Effectiveness: 87%, Loss of available energy: -33 Btu/lbm'
 'Turbine efficiency: 78%, Effectiveness: 83%, Loss of available energy: -28 Btu/lbm'
 'Turbine efficiency: 82%, Effectiveness: 77%, Loss of available energy: -25 Btu/lbm'
 'Turbine efficiency: 72%, Effectiveness: 79%, Loss of available energy: -31 Btu/lbm'
 'Turbine efficiency: 80%, Effectiveness: 75%, Loss of available energy: -30 Btu/lbm'
 'Turbine efficiency: 75%, Effectiveness: 80%, Loss of available energy: -40 Btu/lbm'
 'Turbine efficiency: 70%, Effectiveness: 85%, Loss of available energy: -35 Btu/lbm'
 'Turbine efficiency: 76%, Effectiveness: 84%, Loss of available energy: -27 Btu/lbm'
 'Turbine efficiency: 74.5%, Effectiveness: 81%, Loss of available energy: -32.6 Btu/lbm'
 'Turbine efficiency: 65%, Effectiveness: 90%, Loss of available energy: -37 Btu/lbm']",I,8,,engineering,stemez-Thermodynamics,I'm a mechanical engineering professor from Stanford with a decade of research focused on sustainable energy solutions.
